EIN2,CENSUS_REGION,CENSUS_COUNTY_NAME,CENSUS_STATE_NAME,CONGRESS_DISTRICT_NAME,SUBSECTOR,EXPENSE_CATEGORY,GOVERNMENT_GRANT_DOLLAR_AMOUNT,PROFIT_MARGIN,PROFIT_MARGIN_NOGOVTGRANT,AT_RISK_NUM
EIN-95-3215849,Pacific,San Diego County,California,48th Congressional district,Unclassified,$500K to $999K,71723,0.0663667802933384,-0.0520300106473419,1
EIN-27-0440123,South Atlantic,Alleghany County,Virginia,6th Congressional district,"Arts, culture, and humanities",Less than $100K,118599,0.79280966529412,0.533326186173308,0
EIN-56-1631225,South Atlantic,Guilford County,North Carolina,6th Congressional district,"Arts, culture, and humanities",$100K to $499K,28500,-0.0255950281862181,-0.171253635076637,1
EIN-91-2073068,Pacific,Alameda County,California,12th Congressional district,Education,$5M to $9.9M,9248519,0.0314318221741774,-0.968340517532599,1
EIN-38-2894548,East North Central,Macomb County,Michigan,10th Congressional district,Human services,$1M to $4.9M,3198419,-0.00963436350052915,-1.00900944532575,1
EIN-35-1510096,East North Central,Floyd County,Indiana,9th Congressional district,Human services,$100K to $499K,45000,0.129300572398897,-0.0806256735133723,1
EIN-22-3916870,Pacific,Santa Cruz County,California,19th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,423682,0.257254790103221,-0.0264299335250982,1
EIN-35-1850192,East North Central,Elkhart County,Indiana,2nd Congressional district,Unclassified,$100K to $499K,15725,-0.214241590861011,-0.347306960016924,1
EIN-54-1175617,South Atlantic,Fairfax County,Virginia,11th Congressional district,"Arts, culture, and humanities",Less than $100K,24438,0.0481788214781922,-0.2847004658512,1
EIN-58-1901815,South Atlantic,Fulton County,Georgia,5th Congressional district,"Public, societal benefit",$10M or more,11999061,-0.00798472024418248,-0.826537483475026,1
EIN-91-1057994,Pacific,Clark County,Washington,3rd Congressional district,Unclassified,$5M to $9.9M,8392127,0.152774058327325,-0.627307594312741,1
EIN-95-1643332,Pacific,Los Angeles County,California,44th Congressional district,Health,$10M or more,17152535,0.0933475973064693,-0.247194073393812,1
EIN-27-0197644,Mountain,Davis County,Utah,2nd Congressional district,"Arts, culture, and humanities",$1M to $4.9M,250429,0.309280384359078,0.233388922038735,0
EIN-13-3537709,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Human services,$5M to $9.9M,3734468,-0.122050349699365,-0.658437209954345,1
EIN-23-7358598,East North Central,Wayne County,Michigan,6th Congressional district,Human services,$100K to $499K,119017,-0.692853602933888,-1.47930088875673,1
EIN-11-2219525,Mid-Atlantic,Queens County,New York,5th Congressional district,Unclassified,$1M to $4.9M,2152294,-0.0110401001872069,-1.00126936307787,1
EIN-26-0239864,East North Central,Cook County,Illinois,7th Congressional district,"International, foreign affairs",$1M to $4.9M,1525000,-0.052288005795074,-0.611339619639612,1
EIN-94-3225675,Pacific,Monterey County,California,19th Congressional district,Environment and animals,$1M to $4.9M,28866,0.0242626065671559,0.00988967106462095,0
EIN-85-0110669,Mountain,Bernalillo County,New Mexico,1st Congressional district,Unclassified,$10M or more,8123306,0.0743903097999333,-0.0392097209434989,1
EIN-23-2466563,Mid-Atlantic,York County,Pennsylvania,10th Congressional district,Human services,$100K to $499K,29871,-0.212696571720962,-0.416489851611803,1
EIN-26-0223391,Pacific,Butte County,California,1st Congressional district,Education,$1M to $4.9M,1932410,-0.0758645875508234,-1.04657465296441,1
EIN-59-3084109,South Atlantic,Orange County,Florida,11th Congressional district,Unclassified,$100K to $499K,172802,-0.778819005387054,-1.77656140837101,1
EIN-01-0897461,East North Central,Cook County,Illinois,7th Congressional district,"Public, societal benefit",$500K to $999K,817264,0.0200846050350905,-0.970526417861602,1
EIN-42-1315947,West North Central,Shelby County,Iowa,4th Congressional district,Unclassified,$100K to $499K,31039,-0.012196034738276,-0.0785738573301312,1
EIN-83-3666691,West South Central,Harris County,Texas,29th Congressional district,"Arts, culture, and humanities",$100K to $499K,8300,-0.0563429111729789,-0.0999422177864159,1
EIN-16-1543286,Mid-Atlantic,Cayuga County,New York,22nd Congressional district,Education,$100K to $499K,74000,-0.0619232373044219,-0.732735645520967,1
EIN-45-4885204,East South Central,Shelby County,Tennessee,9th Congressional district,Education,$10M or more,19357411,0.198807023247803,-0.75708203099075,1
EIN-21-0703469,Mid-Atlantic,Burlington County,New Jersey,3rd Congressional district,Human services,$5M to $9.9M,8984927,0.10479740510213,-0.795394406943105,1
EIN-04-3391788,New England,Suffolk County,Massachusetts,7th Congressional district,Unclassified,$5M to $9.9M,155279,0.125678808247629,0.10509949581155,0
EIN-23-1903158,Mid-Atlantic,Bucks County,Pennsylvania,1st Congressional district,Unclassified,$10M or more,2941504,0.160661228564541,0.0201703378687893,0
EIN-45-2443839,Pacific,King County,Washington,9th Congressional district,"Public, societal benefit",$1M to $4.9M,37005,0.124349868032914,0.0987015381373788,0
EIN-20-5534878,Mid-Atlantic,Morris County,New Jersey,7th Congressional district,Education,$5M to $9.9M,1222025,0.138076006318554,0.0230916276900807,0
EIN-62-0965816,East South Central,Knox County,Tennessee,2nd Congressional district,Unclassified,$1M to $4.9M,498472,0.165650017354028,-0.132129563198231,1
EIN-20-8726704,East South Central,McMinn County,Tennessee,3rd Congressional district,Human services,$100K to $499K,81320,0.0534560762173124,-0.224630420583599,1
EIN-72-0502570,West South Central,Orleans Parish,Louisiana,2nd Congressional district,"Public, societal benefit",$1M to $4.9M,6398,0.218469332524158,0.216248035360218,0
EIN-85-0130054,Mountain,Los Alamos County,New Mexico,3rd Congressional district,Human services,$1M to $4.9M,225835,0.0284947552333807,-0.084530853761623,1
EIN-94-3070007,Pacific,Yakima County,Washington,4th Congressional district,Unclassified,$1M to $4.9M,95413,0.148832449763219,0.0785400022985593,0
EIN-77-0044320,Pacific,Santa Barbara County,California,24th Congressional district,Unclassified,$100K to $499K,15000,0.314551481269154,0.28222347702772,0
EIN-82-2414416,South Atlantic,Clayton County,Georgia,13th Congressional district,Human services,$100K to $499K,577387,-0.0174351818572627,-4.08649231484809,1
EIN-25-1898851,Mid-Atlantic,Allegheny County,Pennsylvania,12th Congressional district,"Public, societal benefit",$10M or more,21988729,-0.0137637089713025,-0.971481445879352,1
EIN-71-0335430,West South Central,Crawford County,Arkansas,3rd Congressional district,Human services,$1M to $4.9M,213800,0.17865265998458,0.0702040133100678,0
EIN-77-0131926,Pacific,Santa Clara County,California,16th Congressional district,Health,$1M to $4.9M,292344,0.022139706460859,-0.0481988180190619,1
EIN-48-0529856,West North Central,Franklin County,Kansas,3rd Congressional district,Environment and animals,$500K to $999K,114479,0.290849521600464,0.158081762829806,0
EIN-46-1989066,South Atlantic,Mecklenburg County,North Carolina,12th Congressional district,Human services,$100K to $499K,121515,0.133088818507552,-0.0905355095520888,1
EIN-20-3294486,East North Central,Cook County,Illinois,8th Congressional district,Education,$100K to $499K,21929,0.240095148063606,0.155826089629783,0
EIN-16-0919787,Mid-Atlantic,Steuben County,New York,24th Congressional district,Education,$100K to $499K,166799,0.12280701754386,-0.733336413004424,1
EIN-34-1287757,East North Central,Franklin County,Ohio,3rd Congressional district,Unclassified,$100K to $499K,233114,-0.0797967021070505,-0.611092498262168,1
EIN-51-0652665,Pacific,Honolulu County,Hawaii,1st Congressional district,Human services,$10M or more,7722262,0.0143415108630273,-0.647221192521837,1
EIN-33-0258647,Pacific,Riverside County,California,39th Congressional district,Education,$100K to $499K,96059,0.0251632752435209,-0.184586729669475,1
EIN-45-0226426,West North Central,Bottineau County,North Dakota,Congressional district (at large),Hospitals,$10M or more,1060413,0.0577193478571289,-0.00166076363320743,1
EIN-34-1590214,East North Central,Cuyahoga County,Ohio,11th Congressional district,"Arts, culture, and humanities",$100K to $499K,30261,0.279320395251297,0.13590673206796,0
EIN-11-3282205,Mid-Atlantic,Suffolk County,New York,1st Congressional district,Human services,$100K to $499K,39300,-0.0272039846049355,-0.145836540638442,1
EIN-90-1139138,South Atlantic,McDowell County,North Carolina,11th Congressional district,Human services,$500K to $999K,1232259,0.206440453905089,-0.784433680066388,1
EIN-82-3572469,New England,Hampden County,Massachusetts,1st Congressional district,Human services,$1M to $4.9M,484977,0.18004464360019,-0.118921378070635,1
EIN-20-4586628,East North Central,Knox County,Illinois,17th Congressional district,Human services,$1M to $4.9M,2419508,-0.00147138379454312,-1.00063637452354,1
EIN-72-0635884,West South Central,Orleans Parish,Louisiana,2nd Congressional district,Universities,$10M or more,42121165,0.071341305802745,-0.196167934505997,1
EIN-36-3016881,East North Central,Lake County,Illinois,10th Congressional district,Unclassified,$10M or more,2198255,0.290930881055828,0.207438568009343,0
EIN-27-5009137,South Atlantic,Charlotte County,Florida,17th Congressional district,Human services,Less than $100K,69225,0.380462425675192,-0.23943334049717,1
EIN-27-1315373,Pacific,King County,Washington,7th Congressional district,"Arts, culture, and humanities",Less than $100K,3500,-0.0186392169123837,-0.0607277712306693,1
EIN-72-0779017,West South Central,Assumption Parish,Louisiana,2nd Congressional district,Unclassified,$100K to $499K,276715,0.189593207780651,-0.338833742633551,1
EIN-36-4060853,East North Central,Cook County,Illinois,7th Congressional district,Human services,$5M to $9.9M,441087,0.248951604884058,0.191915626159325,0
EIN-45-4726453,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Education,$10M or more,1423558,-0.0188590092311184,-0.15018397199622,1
EIN-26-4178283,Mid-Atlantic,Queens County,New York,14th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,528030,0.362171772202244,0.0887193833584674,0
EIN-31-1593054,East North Central,Fairfield County,Ohio,12th Congressional district,"Arts, culture, and humanities",$100K to $499K,40816,0.38264085885803,0.325150781868428,0
EIN-01-0798626,East North Central,Marion County,Indiana,7th Congressional district,Religion-related,$1M to $4.9M,345729,0.0710032592643375,-0.175890299046787,1
EIN-52-1358372,South Atlantic,Norton city,Virginia,9th Congressional district,Health,$100K to $499K,501540,0.384457280786585,-0.269214327234623,1
EIN-36-4662643,East South Central,Fayette County,Kentucky,6th Congressional district,"Public, societal benefit",$100K to $499K,67425,0.0857752646362555,-0.189900278435365,1
EIN-13-3102064,New England,Western Connecticut Planning Region,Connecticut,4th Congressional district,Human services,$500K to $999K,72868,-0.725577528669257,-0.917279426272852,1
EIN-91-2170001,Mountain,Weber County,Utah,1st Congressional district,Human services,$100K to $499K,26000,-0.26431293776397,-0.361749969082481,1
EIN-83-0186967,Mountain,Natrona County,Wyoming,Congressional district (at large),Unclassified,$10M or more,8333534,0.0400378239740247,-0.668293352542812,1
EIN-42-1571555,Pacific,Lewis County,Washington,3rd Congressional district,"Arts, culture, and humanities",$100K to $499K,13704,0.634816525689463,0.592893525245882,0
EIN-95-1916050,Pacific,Los Angeles County,California,28th Congressional district,Health,$10M or more,3057767,0.0456187454813922,-0.0695396623085793,1
EIN-99-0075242,Pacific,Honolulu County,Hawaii,1st Congressional district,Unclassified,$5M to $9.9M,290672,0.0525307712450202,0.0180279481982854,0
EIN-34-1771480,East North Central,Cuyahoga County,Ohio,11th Congressional district,Education,$500K to $999K,521113,-0.0942314795367802,-0.849046546492175,1
EIN-20-4297703,Mid-Atlantic,Bronx County,New York,15th Congressional district,Human services,$1M to $4.9M,117790,-0.029679605133827,-0.133983710176447,1
EIN-21-0737087,Mid-Atlantic,Salem County,New Jersey,2nd Congressional district,Unclassified,Less than $100K,5000,0.0717662304477176,-0.0194929639161145,1
EIN-31-0247014,East North Central,Lake County,Indiana,1st Congressional district,"Public, societal benefit",$1M to $4.9M,57300,0.646076734518961,0.635381780913222,0
EIN-83-1638344,Pacific,King County,Washington,7th Congressional district,Environment and animals,$1M to $4.9M,1070296,0.00899224043447007,-0.478563938291547,1
EIN-36-4435162,East North Central,Cook County,Illinois,9th Congressional district,"International, foreign affairs",$500K to $999K,138689,0.264389762430953,0.0884407422161439,0
EIN-94-2211685,Pacific,Santa Clara County,California,17th Congressional district,Human services,$5M to $9.9M,4029601,0.0798450138881018,-0.355939980732719,1
EIN-83-4498574,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Environment and animals,$100K to $499K,28640,0.240823375182776,0.120485218238962,0
EIN-36-4295189,East North Central,Cook County,Illinois,7th Congressional district,Unclassified,$5M to $9.9M,1265131,0.0732429050186059,-0.108841551832206,1
EIN-39-1504506,East North Central,Douglas County,Wisconsin,7th Congressional district,Unclassified,$100K to $499K,62951,0.0255506607929515,-0.29320471922629,1
EIN-84-1384777,Mountain,Jefferson County,Colorado,7th Congressional district,"Public, societal benefit",$100K to $499K,97042,-0.0471944725793369,-0.251114772149398,1
EIN-54-1177510,South Atlantic,Fairfax County,Virginia,8th Congressional district,"Arts, culture, and humanities",$100K to $499K,29099,0.0529122099323041,-0.103179882202744,1
EIN-22-1779177,Mid-Atlantic,Essex County,New Jersey,10th Congressional district,Human services,$5M to $9.9M,5393480,-0.0140281265073483,-1.01117376688392,1
EIN-81-1846814,Mountain,El Paso County,Colorado,5th Congressional district,"Public, societal benefit",$100K to $499K,36500,-0.000499626002501018,-0.10591204849549,1
EIN-06-1494475,New England,South Central Connecticut Planning Region,Connecticut,3rd Congressional district,Education,$100K to $499K,81812,0.339021931480898,0.083684189171897,0
EIN-23-7448437,West South Central,Montgomery County,Texas,8th Congressional district,"Arts, culture, and humanities",$100K to $499K,119370,0.346627505817438,0.0243873468704615,0
EIN-23-7131836,East North Central,Clark County,Indiana,9th Congressional district,Unclassified,$100K to $499K,98935,0.122461286503677,-0.191547302036684,1
