EIN2,CENSUS_REGION,CENSUS_COUNTY_NAME,CENSUS_STATE_NAME,CONGRESS_DISTRICT_NAME,SUBSECTOR,EXPENSE_CATEGORY,GOVERNMENT_GRANT_DOLLAR_AMOUNT,PROFIT_MARGIN,PROFIT_MARGIN_NOGOVTGRANT,AT_RISK_NUM
EIN-35-1344488,East North Central,Hamilton County,Indiana,5th Congressional district,Unclassified,$500K to $999K,36395,-0.0365491421440207,-0.105892103533357,1
EIN-59-1707930,South Atlantic,Alachua County,Florida,3rd Congressional district,Human services,$100K to $499K,303975,0.124905582997412,-0.664109079865753,1
EIN-86-2810594,South Atlantic,Prince William County,Virginia,7th Congressional district,"Arts, culture, and humanities",$100K to $499K,215586,0.0667684997437828,-0.461813822001339,1
EIN-51-0142318,Pacific,Riverside County,California,41st Congressional district,Education,$100K to $499K,36098,-0.0359454711149109,-0.3750880786178,1
EIN-72-0995809,West South Central,Union Parish,Louisiana,4th Congressional district,"Public, societal benefit",$10M or more,833393,0.122699788262478,0.0842116167089021,0
EIN-81-4528001,Pacific,Coos County,Oregon,4th Congressional district,"Public, societal benefit",$100K to $499K,324594,0.0567182369238436,-0.744082084783773,1
EIN-36-4777539,West North Central,Wyandotte County,Kansas,2nd Congressional district,Health,$1M to $4.9M,3589960,-0.0830679173596164,-1.04836912023512,1
EIN-46-4218389,East North Central,Dane County,Wisconsin,2nd Congressional district,Human services,$100K to $499K,18417,0.094533126674443,0.0454862609121753,0
EIN-95-2831058,Pacific,Los Angeles County,California,34th Congressional district,"Public, societal benefit",$10M or more,5453284,0.232980901371981,0.0506028963048589,0
EIN-73-1681366,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),"International, foreign affairs",$10M or more,6541593,0.121061024876167,-0.362083265815466,1
EIN-80-0252901,Mountain,Pima County,Arizona,7th Congressional district,Human services,$500K to $999K,10000,-0.00502605742392599,-0.0245447270314055,1
EIN-76-0067885,West South Central,Harris County,Texas,7th Congressional district,Human services,$1M to $4.9M,2171807,0.231415394279683,-0.174138839600998,1
EIN-62-0952455,East South Central,Davidson County,Tennessee,7th Congressional district,Human services,$500K to $999K,42259,0.21721382971845,0.16566042017145,0
EIN-76-0433067,West South Central,Harris County,Texas,7th Congressional district,Education,$5M to $9.9M,8201934,0.0917008645972597,-0.847279784827224,1
EIN-65-0607531,South Atlantic,Broward County,Florida,20th Congressional district,Human services,$10M or more,6105493,-0.0916634844193688,-0.452186544901396,1
EIN-23-7428279,Pacific,King County,Washington,9th Congressional district,Unclassified,$1M to $4.9M,48816,0.152189904557869,0.14204023772376,0
EIN-16-1689527,East North Central,Jasper County,Indiana,4th Congressional district,Human services,$100K to $499K,392390,0.585111484293137,-0.189210522680675,1
EIN-62-0589737,East South Central,Shelby County,Tennessee,8th Congressional district,Health,$10M or more,344896,-0.0803395272474794,-0.113387704555642,1
EIN-54-2078469,Pacific,Marin County,California,2nd Congressional district,"Public, societal benefit",$1M to $4.9M,101000,0.358659354386682,0.333476121433051,0
EIN-93-1326625,Pacific,Crook County,Oregon,2nd Congressional district,Human services,$500K to $999K,131662,-0.0941816244227595,-0.323444497844272,1
EIN-13-6379135,Mid-Atlantic,Suffolk County,New York,1st Congressional district,Unclassified,$1M to $4.9M,43600,0.0524299252099548,0.0138947565655619,0
EIN-35-1979463,East North Central,Elkhart County,Indiana,2nd Congressional district,Human services,$500K to $999K,23325,-0.256703620510591,-0.313040117865855,1
EIN-84-2616020,East North Central,Peoria County,Illinois,17th Congressional district,Education,$100K to $499K,362489,0.209840237951356,-0.400337670076472,1
EIN-35-2203101,West North Central,St. Charles County,Missouri,3rd Congressional district,Health,$1M to $4.9M,1093787,-0.0254770034359693,-0.362023846556446,1
EIN-81-3976095,South Atlantic,Volusia County,Florida,6th Congressional district,Human services,$1M to $4.9M,1220159,0.193462551791239,-0.473487805144688,1
EIN-06-0672790,New England,Greater Bridgeport Planning Region,Connecticut,4th Congressional district,Unclassified,$1M to $4.9M,350000,-0.306016730613957,-0.579853004688077,1
EIN-86-2253021,East South Central,Jefferson County,Kentucky,3rd Congressional district,Human services,$500K to $999K,10000,-0.000233062204302328,-0.0147994499731978,1
EIN-24-0859375,Mid-Atlantic,Centre County,Pennsylvania,15th Congressional district,Human services,$5M to $9.9M,41125,-0.00179029907298808,-0.00787358828860692,1
EIN-15-0520605,Mid-Atlantic,St. Lawrence County,New York,21st Congressional district,Education,Less than $100K,2584,-1.4900839677198,-1.57450909922567,1
EIN-35-2443853,South Atlantic,Cumberland County,North Carolina,7th Congressional district,Health,$1M to $4.9M,701881,-0.146669953009451,-0.771206476349455,1
EIN-73-0688645,West South Central,Oklahoma County,Oklahoma,5th Congressional district,Environment and animals,$1M to $4.9M,7903,0.606377089798019,0.604755601040313,0
EIN-94-1696494,Pacific,San Francisco County,California,11th Congressional district,"Arts, culture, and humanities",$10M or more,5358839,-0.0612227838812148,-0.149037798576128,1
EIN-59-2906946,South Atlantic,Leon County,Florida,2nd Congressional district,"Public, societal benefit",$1M to $4.9M,83978,-0.225417581216587,-0.321021821692365,1
EIN-01-0248668,New England,Kennebec County,Maine,2nd Congressional district,Unclassified,$100K to $499K,54827,-0.128034355070973,-0.48050169718165,1
EIN-81-1095651,Pacific,Pierce County,Washington,6th Congressional district,"Arts, culture, and humanities",$10M or more,447078,0.0654143500348959,0.0238555284411673,0
EIN-22-3800123,Mid-Atlantic,Ocean County,New Jersey,4th Congressional district,Human services,$10M or more,4152729,0.193923225186208,0.0128728543662298,0
EIN-59-2201374,Mid-Atlantic,Albany County,New York,20th Congressional district,Environment and animals,$5M to $9.9M,3997115,-0.0821196529019317,-0.648013609379327,1
EIN-39-1085180,East North Central,Sheboygan County,Wisconsin,6th Congressional district,"Arts, culture, and humanities",$10M or more,44530,-0.0566893288077574,-0.0609272976586388,1
EIN-25-6076672,Mid-Atlantic,Westmoreland County,Pennsylvania,12th Congressional district,Education,Less than $100K,21317,0.0103235442704329,-0.457904100863224,1
EIN-81-2662687,East South Central,Hardin County,Kentucky,2nd Congressional district,Education,$1M to $4.9M,767587,0.239366013660543,-0.318144379915341,1
EIN-57-0778833,South Atlantic,Aiken County,South Carolina,2nd Congressional district,Unclassified,$100K to $499K,25000,0.0935550239705463,0.0443341897758483,0
EIN-45-4128140,Pacific,San Mateo County,California,15th Congressional district,Universities,$1M to $4.9M,3500,0.12593773144144,0.12299879251595,0
EIN-75-2308006,West South Central,Grayson County,Texas,4th Congressional district,Unclassified,Less than $100K,14000,0.144739727228873,-0.00874884883567952,1
EIN-25-1430554,Mid-Atlantic,Elk County,Pennsylvania,15th Congressional district,Human services,$100K to $499K,24618,-0.36124880797945,-0.57274547032191,1
EIN-11-2716496,Mid-Atlantic,Queens County,New York,5th Congressional district,Education,$500K to $999K,16000,-0.0825430272010773,-0.107479555942764,1
EIN-93-0683413,Pacific,Umatilla County,Oregon,2nd Congressional district,Human services,$10M or more,11919426,0.208171308829449,-0.668552129639512,1
EIN-33-0106510,Pacific,Riverside County,California,25th Congressional district,Health,$1M to $4.9M,1863752,-0.0339616030491948,-1.02943224984938,1
EIN-47-5469817,West North Central,Minnehaha County,South Dakota,Congressional district (at large),Human services,$1M to $4.9M,1267051,0.124516703884341,-0.311715407703955,1
EIN-41-1299061,West North Central,Carlton County,Minnesota,8th Congressional district,Health,$5M to $9.9M,1152542,-0.0500818892933252,-0.24009769341585,1
EIN-85-0208375,Mountain,Cibola County,New Mexico,2nd Congressional district,Education,$10M or more,20636858,0.085303964586221,-0.59549971059789,1
EIN-45-4138378,East South Central,Bullitt County,Kentucky,2nd Congressional district,Human services,$500K to $999K,338434,-0.186154331816704,-0.717682368517352,1
EIN-15-0543587,Mid-Atlantic,Oneida County,New York,22nd Congressional district,Unclassified,$10M or more,445321,0.306785426258778,0.286432913410974,0
EIN-61-0597708,East South Central,Kenton County,Kentucky,4th Congressional district,Unclassified,$10M or more,116447,-0.0199278979898917,-0.023682677637978,1
EIN-72-1006966,West South Central,Lafayette Parish,Louisiana,3rd Congressional district,Hospitals,$10M or more,1832899,-1.07810408402126,-1.1190581834531,1
EIN-82-2195859,East North Central,Franklin County,Ohio,3rd Congressional district,Unclassified,$100K to $499K,47519,0.114917349078218,-0.0390716394404171,1
EIN-47-5238446,East North Central,Erie County,Ohio,9th Congressional district,"Public, societal benefit",$500K to $999K,313730,0.146101638846044,-0.275786577518749,1
EIN-82-1452148,West South Central,Dallas County,Texas,32nd Congressional district,Health,$500K to $999K,9199,0.285450515543174,0.273463957583821,0
EIN-46-0942657,West North Central,Johnson County,Iowa,1st Congressional district,Unclassified,$100K to $499K,108972,-0.0700477465936881,-0.598812157913125,1
EIN-75-3130919,Pacific,Los Angeles County,California,27th Congressional district,"Arts, culture, and humanities",$500K to $999K,150079,0.220378984919533,-0.0128027047267462,1
EIN-31-1801544,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Education,$1M to $4.9M,22490,-0.0320059659682145,-0.0505794190613676,1
EIN-11-2721260,Mid-Atlantic,Suffolk County,New York,1st Congressional district,Human services,$1M to $4.9M,4478893,-0.00865785290763133,-0.973586729982795,1
EIN-04-3001787,New England,Nantucket County,Massachusetts,9th Congressional district,Unclassified,$1M to $4.9M,86731,0.20998607443708,0.143987276753441,0
EIN-95-3816838,Pacific,Los Angeles County,California,42nd Congressional district,Human services,$1M to $4.9M,68204,-0.112230588318266,-0.141560709575293,1
EIN-61-6052378,East South Central,Jefferson County,Kentucky,3rd Congressional district,Health,$5M to $9.9M,5741016,-0.0183958531045186,-0.805157033174479,1
EIN-45-4422108,Pacific,Deschutes County,Oregon,5th Congressional district,Human services,$500K to $999K,580990,0.220981228438282,-0.383100395727063,1
EIN-34-1617051,East North Central,Cuyahoga County,Ohio,11th Congressional district,Unclassified,$10M or more,1479731,0.045458896051089,-0.0949074831631698,1
EIN-56-6536254,South Atlantic,Pasquotank County,North Carolina,1st Congressional district,Human services,$1M to $4.9M,71238,-0.129095750979307,-0.172133306590175,1
EIN-52-1190661,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Unclassified,$1M to $4.9M,2708897,0.105120849946208,-0.698616000935207,1
EIN-23-2145152,Mid-Atlantic,Bucks County,Pennsylvania,1st Congressional district,Unclassified,$10M or more,214628,-0.1154053426373,-0.127904247815481,1
EIN-31-1654224,Pacific,Los Angeles County,California,31st Congressional district,Human services,$500K to $999K,494147,-0.124635388719493,-0.752958214975065,1
EIN-45-4286767,South Atlantic,Prince George's County,Maryland,4th Congressional district,Environment and animals,$100K to $499K,157166,0.130903146106643,-0.396690746982128,1
EIN-71-0246064,West South Central,Sebastian County,Arkansas,3rd Congressional district,Human services,$1M to $4.9M,89776,-0.268347012004238,-0.353952892736144,1
EIN-65-1035652,South Atlantic,Martin County,Florida,21st Congressional district,Education,$10M or more,33404293,0.000320168458046277,-0.980332773219567,1
EIN-74-3097929,Mid-Atlantic,Philadelphia County,Pennsylvania,3rd Congressional district,Education,$10M or more,3495271,0.117905518905973,-0.182728662519871,1
EIN-82-4139368,Pacific,San Joaquin County,California,9th Congressional district,"Arts, culture, and humanities",$100K to $499K,50000,0.468084400834325,0.302280467301806,0
EIN-56-2033406,South Atlantic,Wayne County,North Carolina,1st Congressional district,Health,$500K to $999K,823262,0.042045912624663,-0.819940842342225,1
EIN-86-0407186,Mountain,Pima County,Arizona,7th Congressional district,Human services,$100K to $499K,35000,0.303209142793662,0.0601974643467152,0
EIN-94-2853610,Pacific,Lake County,California,4th Congressional district,Human services,$500K to $999K,1384448,0.474633083413803,-0.525272302988851,1
EIN-27-0832242,East North Central,Clark County,Indiana,9th Congressional district,Environment and animals,$100K to $499K,253824,-0.0190273933564181,-1.0099196976854,1
EIN-77-0017561,Pacific,Kern County,California,20th Congressional district,Health,$1M to $4.9M,241363,0.152441534926316,0.0122780864930596,0
EIN-52-1295114,New England,Rutland County,Vermont,Congressional district (at large),Unclassified,$1M to $4.9M,1148437,-0.00744401877515424,-0.390892621156038,1
EIN-46-1516144,East North Central,Calhoun County,Michigan,5th Congressional district,Environment and animals,$1M to $4.9M,22399,0.979044047199802,0.978896336876976,0
EIN-45-5023652,Mid-Atlantic,Queens County,New York,14th Congressional district,"Arts, culture, and humanities",$100K to $499K,49500,0.0803484445021758,-0.321515554978243,1
EIN-83-0761767,Mid-Atlantic,Ocean County,New Jersey,4th Congressional district,Human services,$100K to $499K,223346,0.0882292366241325,-0.911752854264607,1
EIN-81-2036467,East North Central,Milwaukee County,Wisconsin,4th Congressional district,"Public, societal benefit",$100K to $499K,429912,0.0117173230282158,-0.976011652992627,1
EIN-74-2345787,Mountain,Iron County,Utah,2nd Congressional district,Human services,$500K to $999K,506998,0.203274782892161,-0.569033514047079,1
EIN-94-3233472,Pacific,San Francisco County,California,11th Congressional district,"Arts, culture, and humanities",$100K to $499K,53500,0.0272182974579958,-0.194456069112681,1
EIN-46-1379315,South Atlantic,Miami-Dade County,Florida,26th Congressional district,Education,$10M or more,1189884,0.132815601589661,0.0453363266415212,0
EIN-47-3100005,Pacific,Hawaii County,Hawaii,2nd Congressional district,"Public, societal benefit",$5M to $9.9M,6852654,0.147346751554377,-0.631265099645875,1
EIN-93-0386892,Pacific,Washington County,Oregon,1st Congressional district,Universities,$10M or more,3021887,0.0268014294077851,0.0099609239967373,0
EIN-75-2993015,East North Central,Oakland County,Michigan,12th Congressional district,Education,$10M or more,11683241,0.42330904838926,-0.215988971666325,1
EIN-23-7073924,West North Central,Anoka County,Minnesota,6th Congressional district,Education,$500K to $999K,22759,0.112437161569972,0.0872197962799428,0
EIN-52-1647018,Mid-Atlantic,Camden County,New Jersey,1st Congressional district,Environment and animals,$1M to $4.9M,165550,-0.0583995162945673,-0.165799508769107,1
